GT	type	size	error	etype	correct.bkpt	sample
het	DEL	105	4	start	TRUE	s2
hom	DEL	286	4	start	TRUE	s2
het	DEL	115	4	start	TRUE	s2
het	DEL	469	4	both	FALSE	s2
hom	DEL	85	2	both	TRUE	s2
het	DEL	123	9	start	TRUE	s2
hom	DEL	84	10	start	FALSE	s2
hom	DEL	273	7	both	FALSE	s2
het	DEL	128	6	start	TRUE	s2
hom	DEL	267	3	start	FALSE	s2
hom	DEL	82	10	both	FALSE	s2
hom	DEL	51	5	start	TRUE	s2
het	DEL	28161	9	start	TRUE	s2
het	DEL	199	4	both	FALSE	s2
hom	DEL	1288	4	both	FALSE	s2
het	DEL	205	1	both	TRUE	s2
hom	DEL	2887	10	both	FALSE	s2
hom	DEL	161	2	start	TRUE	s2
het	DEL	51	1	both	TRUE	s2
hom	DEL	81	5	both	FALSE	s2
hom	DEL	75	8	start	TRUE	s2
het	DEL	102	3	both	FALSE	s2
hom	DEL	832	3	start	FALSE	s2
hom	DEL	2654	6	start	TRUE	s2
hom	DEL	70	6	both	FALSE	s2
het	DEL	183	10	both	FALSE	s2
hom	DEL	413	9	both	FALSE	s2
hom	DEL	597	2	start	TRUE	s2
het	DEL	588	9	start	TRUE	s2
hom	DEL	83	8	start	TRUE	s2
hom	DEL	118	8	start	TRUE	s2
hom	DEL	1292	10	both	FALSE	s2
hom	DEL	53	2	start	TRUE	s2
het	DEL	120	2	start	TRUE	s2
hom	DEL	1068	8	both	FALSE	s2
hom	DEL	99	5	both	FALSE	s2
het	DEL	89	5	start	TRUE	s2
het	DEL	67	6	both	FALSE	s2
het	DEL	59	7	both	FALSE	s2
het	DEL	1340	5	start	TRUE	s2
hom	DEL	701	4	both	FALSE	s2
het	DEL	60	10	both	FALSE	s2
het	DEL	136	6	both	FALSE	s2
het	DEL	52	6	both	FALSE	s2
het	DEL	88	10	both	FALSE	s2
hom	DEL	273	1	start	FALSE	s2
het	DEL	1553	5	both	FALSE	s2
het	DEL	55	1	both	TRUE	s2
het	DEL	735	9	both	FALSE	s2
het	DEL	137	9	both	FALSE	s2
het	DEL	304	2	both	FALSE	s2
hom	DEL	79	8	start	TRUE	s2
het	DEL	4901	3	start	TRUE	s2
het	DEL	298	2	both	TRUE	s2
hom	DEL	79	6	start	TRUE	s2
het	DEL	162	4	both	FALSE	s2
het	DEL	298	7	both	FALSE	s2
hom	DEL	395	9	both	FALSE	s2
hom	DEL	316	2	both	TRUE	s2
het	DEL	127	5	start	TRUE	s2
het	DEL	125	6	both	FALSE	s2
hom	DEL	7984	2	start	TRUE	s2
het	DEL	55	3	start	TRUE	s2
hom	DEL	105	3	start	FALSE	s2
hom	DEL	422	5	both	FALSE	s2
het	DEL	439	3	both	FALSE	s2
het	DEL	85	7	start	FALSE	s2
het	DEL	95	4	both	FALSE	s2
het	DEL	3315	6	both	FALSE	s2
hom	DEL	178	5	both	FALSE	s2
hom	DEL	55	1	both	TRUE	s2
hom	DEL	125	3	start	TRUE	s2
het	DEL	119	7	both	FALSE	s2
het	DEL	5022	7	start	TRUE	s2
het	DEL	1850	10	both	FALSE	s2
het	DEL	54	3	start	TRUE	s2
het	DEL	87	5	start	TRUE	s2
het	DEL	224	1	start	TRUE	s2
hom	DEL	82	1	both	TRUE	s2
het	DEL	1054	7	both	FALSE	s2
het	DEL	124	7	both	FALSE	s2
het	DEL	81	3	both	TRUE	s2
het	DEL	92	1	both	TRUE	s2
het	DEL	65	6	start	TRUE	s2
het	DEL	107	5	start	FALSE	s2
het	DEL	296	4	both	FALSE	s2
het	DEL	63	10	both	FALSE	s2
hom	DEL	65	6	both	FALSE	s2
hom	DEL	181	1	start	TRUE	s2
hom	DEL	77	10	both	FALSE	s2
het	DEL	57	1	start	TRUE	s2
het	DEL	324	6	both	FALSE	s2
het	DEL	65	8	both	FALSE	s2
het	DEL	100	7	both	FALSE	s2
het	DEL	56	8	start	TRUE	s2
hom	DEL	125	6	both	FALSE	s2
hom	DEL	327	8	start	TRUE	s2
het	DEL	65	9	start	TRUE	s2
het	DEL	162	10	both	FALSE	s2
het	DEL	95	7	start	TRUE	s2
hom	DEL	71	10	start	TRUE	s2
het	DEL	167	6	start	TRUE	s2
hom	DEL	55	2	start	FALSE	s2
hom	DEL	57	2	both	FALSE	s2
het	DEL	82	8	start	TRUE	s2
het	DEL	86	6	both	FALSE	s2
het	DEL	351	1	start	TRUE	s2
hom	DEL	55	1	both	TRUE	s2
het	DEL	61	5	start	TRUE	s2
het	DEL	69	3	start	TRUE	s2
hom	DEL	94	9	both	FALSE	s2
het	DEL	319	9	both	FALSE	s2
hom	DEL	302	6	both	FALSE	s2
hom	DEL	406	5	start	TRUE	s2
hom	DEL	38518	5	both	FALSE	s2
het	DEL	418	6	both	FALSE	s2
hom	DEL	268	9	both	FALSE	s2
het	DEL	104	5	both	FALSE	s2
hom	DEL	1574	4	both	FALSE	s2
hom	DEL	128	7	start	FALSE	s2
hom	DEL	159	2	start	TRUE	s2
hom	DEL	73	5	start	TRUE	s2
hom	DEL	57	1	start	TRUE	s2
hom	DEL	341	9	start	TRUE	s2
het	DEL	131	4	both	FALSE	s2
het	DEL	137	2	start	TRUE	s2
het	DEL	103	2	both	FALSE	s2
hom	DEL	302	8	start	FALSE	s2
het	DEL	52	9	both	FALSE	s2
hom	DEL	53	6	start	FALSE	s2
het	DEL	290	7	both	FALSE	s2
het	DEL	1398	6	both	FALSE	s2
hom	DEL	114	2	both	TRUE	s2
het	DEL	5442	10	start	TRUE	s2
hom	DEL	59	6	start	TRUE	s2
hom	DEL	469	1	both	TRUE	s2
het	DEL	10090	1	both	TRUE	s2
het	DEL	57	2	start	TRUE	s2
het	DEL	86	10	both	FALSE	s2
hom	DEL	75	2	both	TRUE	s2
het	DEL	126	2	start	FALSE	s2
het	DEL	385	10	both	FALSE	s2
hom	DEL	283	6	start	TRUE	s2
het	DEL	305	5	both	FALSE	s2
het	DEL	67	9	both	FALSE	s2
hom	DEL	128	1	both	TRUE	s2
het	DEL	61	8	start	TRUE	s2
hom	DEL	111	2	start	TRUE	s2
hom	DEL	361	8	both	FALSE	s2
hom	DEL	54	7	both	FALSE	s2
hom	DEL	260	8	start	TRUE	s2
het	DEL	65	10	both	FALSE	s2
hom	DEL	116	4	both	FALSE	s2
het	DEL	56	1	both	TRUE	s2
hom	DEL	81	9	start	TRUE	s2
het	DEL	215	2	start	TRUE	s2
het	DEL	975	8	both	FALSE	s2
hom	DEL	332	1	start	TRUE	s2
hom	DEL	59	8	both	FALSE	s2
het	DEL	2827	2	start	TRUE	s2
hom	DEL	294	5	both	FALSE	s2
het	DEL	322	10	both	FALSE	s2
hom	DEL	52	6	start	TRUE	s2
het	DEL	86	7	start	TRUE	s2
hom	DEL	268	5	start	TRUE	s2
het	DEL	265	10	both	FALSE	s2
hom	DEL	6023	2	both	TRUE	s2
het	DEL	78	6	start	TRUE	s2
hom	DEL	109	7	start	TRUE	s2
hom	DEL	794	4	start	TRUE	s2
hom	DEL	336	3	both	TRUE	s2
het	DEL	58	3	both	FALSE	s2
het	DEL	6065	3	start	FALSE	s2
hom	DEL	77	5	both	FALSE	s2
hom	DEL	255	9	start	FALSE	s2
hom	DEL	68	8	both	FALSE	s2
het	DEL	70	6	start	FALSE	s2
hom	DEL	98	1	start	TRUE	s2
hom	DEL	544	1	both	TRUE	s2
het	DEL	161	9	start	TRUE	s2
het	DEL	64	4	both	FALSE	s2
hom	DEL	144	2	start	TRUE	s2
hom	DEL	92	4	both	FALSE	s2
hom	DEL	265	6	start	TRUE	s2
hom	DEL	334	3	both	FALSE	s2
hom	DEL	587	4	start	TRUE	s2
hom	DEL	89	9	start	TRUE	s2
het	DEL	55	7	start	FALSE	s2
hom	DEL	311	1	start	TRUE	s2
het	DEL	477	1	both	TRUE	s2
hom	DEL	55	3	start	FALSE	s2
hom	DEL	51	4	both	FALSE	s2
het	DEL	149	4	both	FALSE	s2
het	DEL	63	10	start	TRUE	s2
het	DEL	333	4	start	FALSE	s2
het	DEL	312	8	start	TRUE	s2
het	DEL	10895	1	start	TRUE	s2
hom	DEL	54	10	both	FALSE	s2
hom	DEL	320	7	both	FALSE	s2
het	DEL	61	1	both	TRUE	s2
het	DEL	4104	2	start	TRUE	s2
het	DEL	59	1	start	TRUE	s2
het	DEL	81	5	start	TRUE	s2
het	DEL	82	8	start	TRUE	s2
hom	DEL	109	7	start	FALSE	s2
hom	DEL	66	5	start	FALSE	s2
het	DEL	58	8	both	FALSE	s2
het	DEL	59	7	start	FALSE	s2
het	DEL	91	9	start	TRUE	s2
het	DEL	137	2	start	TRUE	s2
het	DEL	247	7	both	FALSE	s2
het	INV	200	9	start	FALSE	s2
hom	INV	376	5	start	FALSE	s2
hom	INV	93	6	both	FALSE	s2
hom	INV	157	4	both	FALSE	s2
hom	INV	61	6	start	FALSE	s2
het	INV	60	1	start	FALSE	s2
hom	INV	71	10	start	FALSE	s2
hom	INV	93	10	start	FALSE	s2
hom	INV	1053	10	both	FALSE	s2
hom	INV	322	2	start	FALSE	s2
hom	INV	74	5	start	FALSE	s2
hom	INV	126	2	start	FALSE	s2
het	INV	101	6	both	FALSE	s2
het	INV	95	5	start	FALSE	s2
hom	INV	98	2	start	FALSE	s2
het	INV	50	9	both	FALSE	s2
hom	INV	48	6	start	FALSE	s2
hom	INV	2922	2	both	FALSE	s2
het	INV	52	5	both	FALSE	s2
hom	INV	85	5	start	FALSE	s2
het	INV	78	8	start	FALSE	s2
het	INV	325	10	both	FALSE	s2
hom	INV	2188	10	start	FALSE	s2
het	INV	155	6	start	FALSE	s2
het	INV	1602	10	start	FALSE	s2
hom	INV	96	1	both	FALSE	s2
hom	INV	134	8	both	FALSE	s2
het	INV	55	2	start	TRUE	s2
het	INV	53	8	start	FALSE	s2
hom	INV	96	8	both	FALSE	s2
het	INV	50	8	start	TRUE	s2
hom	INV	90	9	start	FALSE	s2
het	INV	313	3	start	FALSE	s2
hom	INV	53	9	start	TRUE	s2
hom	INV	161	5	start	FALSE	s2
het	INV	118	9	both	FALSE	s2
hom	INV	480	5	start	FALSE	s2
het	INV	172	8	both	FALSE	s2
hom	INV	1208	10	both	FALSE	s2
het	INV	868	7	start	FALSE	s2
het	INV	1916	6	start	FALSE	s2
het	INV	320	5	start	FALSE	s2
het	INV	247	1	start	FALSE	s2
hom	INV	73	6	start	FALSE	s2
het	INV	204	2	start	FALSE	s2
hom	INV	340	9	start	FALSE	s2
hom	INV	114	3	both	FALSE	s2
het	INV	69	3	both	FALSE	s2
hom	INV	126	2	start	FALSE	s2
hom	INV	80	9	start	FALSE	s2
het	INV	98	3	start	FALSE	s2
hom	INV	386	2	both	FALSE	s2
het	INV	314	6	both	FALSE	s2
hom	INV	61	3	start	FALSE	s2
het	INV	52	8	both	FALSE	s2
hom	INV	7983	3	start	FALSE	s2
het	INV	968	2	start	FALSE	s2
het	INV	280	5	both	FALSE	s2
het	INV	48	4	start	FALSE	s2
hom	INV	60	9	both	FALSE	s2
hom	INV	79	1	start	FALSE	s2
hom	INV	108	7	start	FALSE	s2
het	INV	251	7	start	FALSE	s2
het	INV	336	8	start	FALSE	s2
het	INV	349	2	both	FALSE	s2
het	INV	70	2	start	FALSE	s2
hom	INV	107	8	start	FALSE	s2
het	INV	127	7	start	TRUE	s2
hom	INV	483	5	start	FALSE	s2
hom	INV	1986	2	both	FALSE	s2
het	INV	436	6	start	FALSE	s2
hom	INV	55	3	both	FALSE	s2
hom	INV	366	3	start	FALSE	s2
het	INV	1100	2	start	FALSE	s2
hom	INV	310	8	start	FALSE	s2
het	INV	2378	8	start	FALSE	s2
het	INV	73	1	both	FALSE	s2
hom	INV	198	1	start	FALSE	s2
het	INV	104	10	both	FALSE	s2
het	INV	148	10	start	TRUE	s2
hom	INV	66	8	start	TRUE	s2
het	INV	89	10	both	FALSE	s2
het	INV	317	10	start	FALSE	s2
het	INV	1812	10	both	FALSE	s2
hom	INV	67	4	start	TRUE	s2
hom	INV	324	3	start	FALSE	s2
hom	INV	148	10	both	FALSE	s2
het	INV	108	6	start	FALSE	s2
het	INV	295	10	both	FALSE	s2
het	INV	48	5	start	TRUE	s2
hom	INV	55	9	start	FALSE	s2
hom	INV	52	2	both	FALSE	s2
hom	INV	353	2	both	FALSE	s2
het	INV	66	7	both	FALSE	s2
hom	INV	268	5	start	FALSE	s2
hom	INV	66	9	both	FALSE	s2
het	INV	1520	10	both	FALSE	s2
hom	INV	92	1	both	FALSE	s2
het	INV	86	2	start	TRUE	s2
het	INV	79	10	both	FALSE	s2
het	INV	56	4	start	FALSE	s2
hom	INV	135	7	start	TRUE	s2
hom	INV	63	9	start	FALSE	s2
het	INV	319	7	both	FALSE	s2
hom	INV	364	5	start	FALSE	s2
het	INV	57	7	start	TRUE	s2
het	INV	116	4	both	FALSE	s2
hom	INV	312	7	start	FALSE	s2
hom	INV	54	2	both	FALSE	s2
het	INV	331	1	both	FALSE	s2
het	INV	2879	2	start	FALSE	s2
het	INV	51	9	start	FALSE	s2
het	INV	856	5	start	FALSE	s2
hom	INV	85	10	both	FALSE	s2
het	INV	82	4	both	FALSE	s2
het	INV	791	10	both	FALSE	s2
hom	INV	54	1	both	FALSE	s2
hom	INV	149	9	both	FALSE	s2
hom	INV	24479	8	start	FALSE	s2
hom	INV	134	5	both	FALSE	s2
het	INV	77	6	both	FALSE	s2
hom	INV	63	8	start	TRUE	s2
hom	INV	92	8	start	FALSE	s2
het	INV	240	1	start	TRUE	s2
het	INV	60	4	both	FALSE	s2
het	INV	1695	10	both	FALSE	s2
het	INV	78	2	both	FALSE	s2
hom	INV	179	6	start	FALSE	s2
hom	INV	171	2	start	FALSE	s2
het	INV	58	9	start	TRUE	s2
hom	INV	59	5	start	FALSE	s2
hom	INV	356	9	both	FALSE	s2
het	INV	156	3	start	FALSE	s2
hom	INV	77	10	both	FALSE	s2
hom	INV	56	5	start	FALSE	s2
hom	INV	183	10	both	FALSE	s2
hom	INV	2847	1	start	FALSE	s2
het	INV	60	1	both	FALSE	s2
het	INV	67	1	both	FALSE	s2
het	INV	78	2	start	FALSE	s2
het	INV	53	4	start	TRUE	s2
hom	INV	308	8	both	FALSE	s2
hom	INV	172	6	start	FALSE	s2
hom	INV	1079	7	start	FALSE	s2
het	INV	1897	1	start	FALSE	s2
het	INV	68	5	start	FALSE	s2
het	INV	378	10	both	FALSE	s2
het	INV	65	1	start	FALSE	s2
het	INV	845	1	start	FALSE	s2
hom	INV	354	5	start	FALSE	s2
hom	INV	340	5	start	FALSE	s2
hom	INV	99	1	both	FALSE	s2
het	INV	60	9	start	FALSE	s2
hom	INV	6111	4	start	FALSE	s2
hom	INV	135	2	start	FALSE	s2
hom	INV	369	7	both	FALSE	s2
het	INV	320	4	start	FALSE	s2
hom	INV	332	5	start	FALSE	s2
het	INV	468	2	both	FALSE	s2
het	INV	84	10	start	TRUE	s2
het	INV	77	1	both	FALSE	s2
hom	INV	141	2	start	FALSE	s2
hom	INV	63	2	start	FALSE	s2
hom	INV	59	2	both	FALSE	s2
het	INV	334	10	start	FALSE	s2
het	INV	126	3	both	FALSE	s2
het	INV	114	2	start	FALSE	s2
het	INV	265	1	start	FALSE	s2
het	INV	1539	2	start	FALSE	s2
hom	INV	56	5	both	FALSE	s2
hom	INV	333	7	both	FALSE	s2
het	INV	155	5	start	FALSE	s2
het	INV	52	4	both	FALSE	s2
hom	INV	273	9	start	FALSE	s2
het	INV	516	10	start	FALSE	s2
hom	INV	130	10	start	TRUE	s2
hom	INV	53	8	start	FALSE	s2
het	INV	58	8	start	FALSE	s2
het	INV	703	2	start	FALSE	s2
het	INV	1247	1	start	FALSE	s2
het	INV	87	2	start	FALSE	s2
hom	INV	117	3	start	FALSE	s2
hom	INV	85	4	start	FALSE	s2
het	INV	296	7	both	FALSE	s2
hom	INV	216	9	start	FALSE	s2
hom	INV	120	1	both	FALSE	s2
hom	INV	17032	1	start	FALSE	s2
het	INV	456	5	both	FALSE	s2
het	INV	240	8	both	FALSE	s2
het	INV	57	2	both	FALSE	s2
het	INV	384	2	both	FALSE	s2
het	INV	50	3	start	FALSE	s2
het	INV	2231	3	both	FALSE	s2
het	INV	128	4	start	TRUE	s2
hom	INV	329	1	both	FALSE	s2
het	INV	122	6	start	TRUE	s2
het	INV	561	1	both	FALSE	s2
hom	INV	68	7	start	FALSE	s2
hom	INV	331	1	start	FALSE	s2
het	INV	50	1	start	TRUE	s2
hom	INV	142	3	start	FALSE	s2
hom	INV	101	5	start	FALSE	s2
hom	INV	53	8	both	FALSE	s2
het	INV	231	6	start	FALSE	s2
hom	INV	280	7	start	FALSE	s2
hom	INV	10890	4	start	FALSE	s2
het	INV	111	10	both	FALSE	s2
hom	INV	63	4	both	FALSE	s2
hom	INV	216	6	start	FALSE	s2
hom	INV	64	6	both	FALSE	s2
het	INV	464	4	both	FALSE	s2
het	INV	594	2	both	FALSE	s2
hom	INV	87	6	both	FALSE	s2
hom	INV	72	8	both	FALSE	s2
hom	INV	212	7	both	FALSE	s2
het	INV	110	10	both	FALSE	s2
het	INV	170	10	both	FALSE	s2
het	INV	322	10	start	TRUE	s2
het	INV	71	7	both	FALSE	s2
hom	INV	18511	5	both	FALSE	s2
het	INV	458	1	both	FALSE	s2
het	INV	73	2	start	FALSE	s2
hom	INV	1374	4	start	FALSE	s2
hom	INV	48	1	start	FALSE	s2
het	INV	117	3	start	TRUE	s2
het	INV	86	4	both	FALSE	s2
hom	INV	103	10	start	FALSE	s2
hom	INV	80	10	both	FALSE	s2
het	INV	166	7	both	FALSE	s2
het	INV	186	6	both	FALSE	s2
hom	INV	62	6	start	FALSE	s2
het	INV	380	7	both	FALSE	s2
het	INV	152	10	both	FALSE	s2
het	INV	318	1	start	FALSE	s2
hom	INV	130	3	start	FALSE	s2
hom	INV	56	8	start	FALSE	s2
hom	INV	129	5	start	FALSE	s2
het	INV	299	8	both	FALSE	s2
hom	INV	97	9	start	FALSE	s2
het	INV	60	4	start	FALSE	s2
hom	INV	80	2	both	FALSE	s2
het	INV	114	4	both	FALSE	s2
het	INV	419	2	both	FALSE	s2
het	INV	6856	7	start	FALSE	s2
het	INV	80	8	start	TRUE	s2
het	INV	64	1	start	FALSE	s2
het	INV	1028	6	start	FALSE	s2
hom	INV	91	8	start	FALSE	s2
het	INV	96	5	both	FALSE	s2
het	INV	139	8	start	TRUE	s2
hom	INV	1688	3	both	FALSE	s2
het	INV	246	3	both	FALSE	s2
het	INV	75	7	start	FALSE	s2
het	INV	216	2	start	FALSE	s2
het	INV	68	2	both	FALSE	s2
het	INV	90	6	start	FALSE	s2
hom	INV	58	2	start	FALSE	s2
het	INV	326	3	both	FALSE	s2
hom	INV	954	2	both	FALSE	s2
hom	INV	114	5	both	FALSE	s2
hom	INV	62	1	start	FALSE	s2
hom	INV	63	10	both	FALSE	s2
het	INV	77	1	start	FALSE	s2
hom	INV	299	5	both	FALSE	s2
het	INV	87	5	start	FALSE	s2
hom	INV	15239	10	start	FALSE	s2
hom	INV	131	7	start	FALSE	s2
het	INV	59	6	both	FALSE	s2
het	INV	741	5	start	FALSE	s2
het	INV	55	9	start	FALSE	s2
hom	INV	392	6	start	FALSE	s2
hom	INV	6671	5	both	FALSE	s2
hom	INV	109	3	both	FALSE	s2
hom	INV	70	1	both	FALSE	s2
het	INV	64	10	both	FALSE	s2
het	INV	94	10	both	FALSE	s2
hom	INV	94	4	start	FALSE	s2
het	INV	69	5	start	TRUE	s2
hom	INV	53	3	start	FALSE	s2
hom	INV	103	7	start	FALSE	s2
hom	INV	2959	9	start	FALSE	s2
hom	INV	1755	9	both	FALSE	s2
het	INV	274	2	both	FALSE	s2
hom	INV	90	7	both	FALSE	s2
hom	INV	122	6	both	FALSE	s2
het	INV	4092	3	start	FALSE	s2
hom	INV	86	1	start	FALSE	s2
het	INV	6056	7	both	FALSE	s2
het	INV	65	1	start	FALSE	s2
hom	INV	135	10	start	FALSE	s2
hom	INV	59	5	start	FALSE	s2
hom	INV	75	3	start	TRUE	s2
het	INV	334	10	start	TRUE	s2
het	INV	396	8	start	TRUE	s2
hom	INV	92	4	both	FALSE	s2
het	INV	303	1	both	FALSE	s2
hom	INV	9465	1	start	FALSE	s2
het	INV	90	9	start	FALSE	s2
hom	INV	1959	10	start	FALSE	s2
het	INV	91	2	start	TRUE	s2
het	INV	144	5	start	FALSE	s2
hom	INV	92	7	both	FALSE	s2
het	INV	49	1	start	FALSE	s2
hom	INV	309	3	both	FALSE	s2
het	INV	51	8	both	FALSE	s2
het	INV	334	1	both	FALSE	s2
hom	INV	96	10	both	FALSE	s2
hom	INV	308	8	both	FALSE	s2
het	INV	110	8	start	FALSE	s2
hom	INV	225	5	both	FALSE	s2
hom	INV	82	4	start	FALSE	s2
hom	INV	89	8	start	FALSE	s2
hom	INV	56	8	both	FALSE	s2
hom	INV	60	2	start	FALSE	s2
het	INV	155	8	both	FALSE	s2
het	INV	122	1	both	FALSE	s2
het	INV	76	2	both	FALSE	s2
het	INV	271	6	both	FALSE	s2
het	INV	144	7	both	FALSE	s2
het	INV	59	8	start	FALSE	s2
hom	INV	94	7	start	FALSE	s2
het	INV	72	4	start	FALSE	s2
het	INV	88	6	start	TRUE	s2
hom	INV	66	5	both	FALSE	s2
hom	INV	319	10	start	TRUE	s2
hom	INV	186	8	both	FALSE	s2
het	INV	66	3	start	FALSE	s2
het	INV	180	7	start	TRUE	s2
hom	INV	695	6	start	FALSE	s2
hom	INV	57	2	both	FALSE	s2
het	INV	687	10	start	FALSE	s2
het	INV	171	7	both	FALSE	s2
het	INV	858	10	start	FALSE	s2
het	INV	37151	10	both	FALSE	s2
het	INV	1379	5	start	FALSE	s2
hom	INV	283	3	start	FALSE	s2
het	INV	628	2	both	FALSE	s2
hom	INV	50	9	both	FALSE	s2
het	INV	55	6	start	FALSE	s2
hom	INV	302	6	start	FALSE	s2
hom	INV	113	2	start	FALSE	s2
hom	INV	115	1	both	FALSE	s2
hom	INV	63	5	both	FALSE	s2
het	INV	101	4	both	FALSE	s2
het	INV	630	1	start	FALSE	s2
het	INV	340	10	both	FALSE	s2
hom	INV	1827	5	both	FALSE	s2
het	INV	460	9	both	FALSE	s2
hom	INV	83	10	both	FALSE	s2
hom	INV	118	4	both	FALSE	s2
het	INV	81	1	both	FALSE	s2
hom	INV	74	2	start	FALSE	s2
het	INV	192	6	start	FALSE	s2
het	INV	138	8	both	FALSE	s2
hom	INV	316	4	start	FALSE	s2
hom	INV	52	3	both	FALSE	s2
het	INV	689	5	start	FALSE	s2
hom	INV	80	8	both	FALSE	s2
hom	INV	352	1	both	FALSE	s2
hom	INV	115	6	start	FALSE	s2
hom	INV	84	10	start	FALSE	s2
het	INV	6113	6	start	FALSE	s2
het	INV	113	6	start	FALSE	s2
het	INV	108	8	start	FALSE	s2
hom	INV	1679	10	start	FALSE	s2
het	INV	162	3	both	FALSE	s2
het	INV	173	1	start	FALSE	s2
het	INV	352	4	start	TRUE	s2
hom	INV	606	10	both	FALSE	s2
hom	INV	7928	2	both	FALSE	s2
hom	INV	1345	5	both	FALSE	s2
hom	INV	50	10	start	FALSE	s2
het	INV	52	8	start	FALSE	s2
het	INV	170	5	start	FALSE	s2
hom	INV	90	6	both	FALSE	s2
het	INV	133	4	start	FALSE	s2
hom	INV	66	2	start	FALSE	s2
het	INV	74	5	both	FALSE	s2
hom	INV	84	6	start	FALSE	s2
hom	INV	361	2	start	TRUE	s2
het	INV	116	10	both	FALSE	s2
hom	INV	64	3	start	FALSE	s2
hom	INV	76	3	start	FALSE	s2
het	INV	121	1	both	FALSE	s2
het	INV	321	1	both	TRUE	s2
hom	INV	54	6	start	FALSE	s2
het	INV	1575	7	start	FALSE	s2
hom	INV	175	7	start	FALSE	s2
het	INV	336	9	start	FALSE	s2
hom	INV	50	1	start	FALSE	s2
het	INV	60	10	both	FALSE	s2
het	INV	50	3	start	TRUE	s2
het	INV	93	4	both	FALSE	s2
hom	INV	122	7	start	FALSE	s2
hom	INV	1975	8	start	FALSE	s2
het	INV	94	2	start	FALSE	s2
het	INV	70	7	both	FALSE	s2
het	INV	108	9	start	FALSE	s2
het	INV	76	8	start	FALSE	s2
hom	INV	186	1	start	FALSE	s2
het	INV	114	2	start	FALSE	s2
hom	INV	260	4	start	FALSE	s2
hom	INV	319	5	start	FALSE	s2
het	INV	59	5	both	FALSE	s2
het	INV	69	4	both	FALSE	s2
het	INV	190	9	both	FALSE	s2
het	INV	67	8	both	FALSE	s2
hom	INV	70	6	start	FALSE	s2
hom	INV	51	9	both	FALSE	s2
het	INV	50	3	start	FALSE	s2
hom	INV	122	7	start	FALSE	s2
het	INV	111	1	both	FALSE	s2
hom	INV	67	5	both	FALSE	s2
het	INV	112	4	both	FALSE	s2
het	INV	58	6	start	FALSE	s2
hom	INV	610	1	both	FALSE	s2
het	INV	66	1	both	FALSE	s2
hom	INV	54	2	start	FALSE	s2
het	INV	78	4	both	FALSE	s2
het	INV	556	3	start	FALSE	s2
hom	INV	54	1	start	FALSE	s2
het	INV	120	7	both	FALSE	s2
het	INV	58	7	start	FALSE	s2
het	INV	957	2	both	FALSE	s2
hom	INV	131	3	start	TRUE	s2
het	INV	328	6	start	FALSE	s2
het	INV	305	2	both	FALSE	s2
het	INV	318	9	both	FALSE	s2
het	INV	166	9	both	FALSE	s2
hom	INV	51	1	both	FALSE	s2
het	INV	79	9	both	FALSE	s2
het	INV	140	1	start	TRUE	s2
hom	INV	106	8	both	FALSE	s2
hom	INV	6566	9	start	FALSE	s2
het	INV	346	2	start	FALSE	s2
hom	INV	335	2	both	FALSE	s2
hom	INV	173	2	both	FALSE	s2
hom	INV	78	2	start	FALSE	s2
het	INV	53	4	both	FALSE	s2
hom	INV	368	8	both	FALSE	s2
het	INV	308	4	both	FALSE	s2
hom	INV	3867	7	both	FALSE	s2
het	INV	343	5	start	FALSE	s2
hom	INV	868	9	both	FALSE	s2
hom	INV	108	1	start	FALSE	s2
hom	INV	57	9	both	FALSE	s2
hom	INV	67	4	start	FALSE	s2
het	INV	695	3	start	FALSE	s2
het	INV	175	9	both	FALSE	s2
het	INV	95	3	both	FALSE	s2
hom	INV	82	7	both	FALSE	s2
hom	INV	77	7	both	FALSE	s2
het	INV	191	5	both	FALSE	s2
het	INV	61	10	start	FALSE	s2
het	INV	155	6	both	FALSE	s2
het	INV	300	4	start	FALSE	s2
hom	INV	342	3	start	FALSE	s2
hom	INV	58	7	both	FALSE	s2
hom	INV	179	10	start	TRUE	s2
het	INV	122	7	both	FALSE	s2
hom	INV	103	5	start	FALSE	s2
het	INV	676	10	both	FALSE	s2
het	INV	222	9	both	FALSE	s2
hom	INV	63	5	start	FALSE	s2
hom	INV	142	1	both	FALSE	s2
hom	INV	140	8	start	TRUE	s2
hom	INV	94	5	both	FALSE	s2
hom	INV	116	6	both	FALSE	s2
hom	INV	65	9	start	TRUE	s2
hom	INV	150	3	both	FALSE	s2
het	INV	104	7	both	FALSE	s2
hom	INV	52	6	start	FALSE	s2
het	INV	771	8	start	FALSE	s2
het	INV	157	3	both	FALSE	s2
hom	INV	329	7	start	FALSE	s2
hom	INV	506	9	start	FALSE	s2
het	INV	55	5	start	FALSE	s2
hom	INV	119	5	start	FALSE	s2
het	INV	68	2	both	FALSE	s2
hom	INV	65	1	both	FALSE	s2
het	INV	314	6	start	FALSE	s2
hom	INV	75	10	both	FALSE	s2
hom	INV	1144	1	both	FALSE	s2
hom	INV	257	1	start	FALSE	s2
hom	INV	76	3	start	FALSE	s2
het	INV	57	6	start	FALSE	s2
hom	INV	322	8	start	FALSE	s2
hom	INV	3855	5	both	FALSE	s2
het	INV	248	6	both	FALSE	s2
hom	INV	59	3	both	FALSE	s2
hom	INV	66	6	both	FALSE	s2
